Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,4,LYCA,south,,A,24,17,14,,0.155,0.0189,0.0082,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,5,EUMI,south,,A,39,16.5,10,,0.1325,0.0138,0.0097,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,6,COFI,central,,A,5,16,13.5,,0.1475,0.0171,0.0015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,7,AGSH,south,,A,18,22,16,,0.19,0.0284,0.0092,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,8,LYCA,south,,A,23,18,17,,0.175,0.0241,0.01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,Q,9,SAAP,central,,A,43,25,23,,0.24,0.0452,0.035,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,1,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,2,LEGI,central,,A,27,26,25.5,,0.2575,0.0521,0.0253,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,3,ARCA,central,,A,12,15,14.5,,0.1475,0.0171,0.0037,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,4,ATLE,central,,A,27.5,23,18,,0.205,0.033,0.0163,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,5,GRCA,central,,A,14,27,22,,0.245,0.0471,0.0119,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,6,GRCA,central,,A,38,34,22,,0.28,0.0616,0.0421,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,7,RHIN,central,,A,22,14,11,,0.125,0.0123,0.0049,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,8,ISME,central,,A,40,24,24,,0.24,0.0452,0.0326,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,R,9,ARCA,central,,A,16,23,17,,0.2,0.0314,0.009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,1,BAPI,central,,A,46,18,15,,0.165,0.0214,0.0177,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,2,BOBA,central,,A,59,39,19,,0.29,0.0661,0.0701,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,3,STPU,central,,A,10,18,17,,0.175,0.0241,0.0043,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,4,STPU,central,,D,,,,,0,0,0,Notes unclear - could be dead or nothing planted here,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,5,SPAM,south,,A,24,17,9,,0.13,0.0133,0.0057,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,6,SPAM,south,,A,49.5,19,17,,0.18,0.0254,0.0227,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,7,RHIN,central,,A,25,16,8,,0.12,0.0113,0.0051,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,8,RHIN,central,,A,24,21,6,,0.135,0.0143,0.0062,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"N. Brehm, K, Etter",tarp,A,S,9,BAPI,central,,A,34,23,14,,0.185,0.0269,0.0165,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,1,BAPI,central,,A,39,25,20,,0.225,0.0398,0.0279,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,2,LYCA,south,,A,22,25,15,,0.2,0.0314,0.0124,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,3,GRCA,central,,A,37,14,14,,0.14,0.0154,0.0103,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,4,STPU,central,IRV,A,21,31,21,,0.26,0.0531,0.0201,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,5,STPU,central,SB,A,11,18,10.5,,0.1425,0.0159,0.0032,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,6,ARCA,central,,A,8,11,11,,0.11,0.0095,0.0014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,7,EUMI,south,,A,28,26,19,,0.225,0.0398,0.02,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,8,LYCA,sout,,A,32,23,16,,0.195,0.0299,0.0172,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,A,9,BAPI,central,,A,45,14,14,,0.14,0.0154,0.0125,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,1,PEAR,south,,A,51,24,13,,0.185,0.0269,0.0247,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,2,PEAR,south,,A,36,15.5,11,,0.1325,0.0138,0.0089,barely alive,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,3,GRCA,central,,A,32,64,23,,0.435,0.1486,0.0856,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,4,STPU,central,SD,A,9,23.5,23,,0.2325,0.0425,0.0069,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,5,LEGI,central,,A,19,31,15,,0.23,0.0415,0.0142,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,6,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,7,BRCA,central,,A,42,19,16.5,,0.1775,0.0247,0.0187,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,8,SAAP,central,,A,20,26,12,,0.19,0.0284,0.0102,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,B,9,ISME,central,,A,37,17,9,,0.13,0.0133,0.0088,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,1,SPAM,south,,A,37,20,18,,0.19,0.0284,0.0189,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,2,SPAM,south,,A,31,18,15,,0.165,0.0214,0.0119,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,3,BOBA,central,,A,44,42,38,,0.4,0.1257,0.0995,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,4,ENCA,central,,A,14,13,5,,0.09,0.0064,0.0016,barely alive,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,5,ENCA,central,,A,13.5,36.5,9,,0.2275,0.0406,0.0099,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,6,COFI,central,,D,,,,,0,0,0,might resprout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,7,COFI,central,,A,8,4,3,,0.035,0.001,0.0001,barely alive,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,8,SAAP,south,,A,51,30,23,,0.265,0.0552,0.0506,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,C,9,ISME,central,,A,19,24,18,,0.21,0.0346,0.0118,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,1,EUMI,south,,A,38,28,17,,0.225,0.0398,0.0272,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,2,HEWH,central,,A,18,29,27.5,,0.2825,0.0627,0.0203,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,3,ARCA,central,,A,10,10.5,9,,0.0975,0.0075,0.0013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,4,BAPI,central,,A,37.5,25,18,,0.215,0.0363,0.0245,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,5,LYCA,south,,A,25,35,23,,0.29,0.0661,0.0297,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,6,HEWH,central,,A,15,27,24,,0.255,0.0511,0.0138,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,8,ACGL,central,,A,17,34,21,,0.275,0.0594,0.0182,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,D,9,ACGL,central,,A,20,22,22,,0.22,0.038,0.0137,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,1,ISME,central,,A,40,14,8,,0.11,0.0095,0.0068,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,2,ISME,central,,A,22,16.5,11,,0.1375,0.0148,0.0059,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,3,AGSH,south,,A,16,16,14,,0.15,0.0177,0.0051,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,4,STPU,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,5,BEEM,south,,A,14,7.5,6,,0.0675,0.0036,0.0009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,6,BEEM,south,,A,16,9,5,,0.07,0.0038,0.0011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,8,ACGL,central,,A,19.5,33,27,,0.3,0.0707,0.0248,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,E,9,SPAM,south,,A,28,17,15,,0.16,0.0201,0.0101,barely alive,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,1,LECO,central,,A,15,12,8,,0.1,0.0079,0.0021,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,2,ARCA,central,,A,6,13,8.5,,0.1075,0.0091,0.001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,3,STPU,central,,A,18,20,9,,0.145,0.0165,0.0054,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,4,STPU,central,,A,3,7,2,,0.045,0.0016,0.0001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,5,AMFR,south,,A,62,33,11,,0.22,0.038,0.0424,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,6,SODO,central,,A,12,10,8.5,,0.0925,0.0067,0.0015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,7,AGSH,south,,A,13.5,14,13,,0.135,0.0143,0.0035,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,8,LYCA,south,,A,27,27,17,,0.22,0.038,0.0185,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,F,9,SPAM,south,,A,23,23,17,,0.2,0.0314,0.013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,1,LECO,central,,A,19,19.5,17,,0.1825,0.0262,0.0089,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,2,LECO,central,,A,13,21,15,,0.18,0.0254,0.006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,3,BOBA,central,,A,40,3,29,,0.16,0.0201,0.0145,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,4,PEAR,south,,A,16,26,8.5,,0.1725,0.0234,0.0067,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,5,PEAR,south,,A,45,13,8,,0.105,0.0087,0.007,barely alive,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,6,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,7,BAPI,central,,A,31,14,14,,0.14,0.0154,0.0086,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,8,EUMI,south,,A,30.5,27,15.5,,0.2125,0.0355,0.0195,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,G,9,BRCA,central,,A,41,24,10,,0.17,0.0227,0.0168,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,1,ERFA,central,,A,15,16,14,,0.15,0.0177,0.0048,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,2,ATLE,central,,A,29,12,8,,0.1,0.0079,0.0041,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,3,BAPI,central,,A,54,19,20,,0.195,0.0299,0.029,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,4,SODO,central,,A,19,14,10,,0.12,0.0113,0.0039,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,5,CAMA,central,,A,33,19,23,,0.21,0.0346,0.0206,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,6,EPCA,central,SD,A,18,21,21,,0.21,0.0346,0.0112,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,7,EPCA,central,SB,A,8,11,7,,0.09,0.0064,0.0009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,8,ERFA,central,,A,17,23,20,,0.215,0.0363,0.0111,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,H,9,ERFA,central,,A,18,22,21,,0.215,0.0363,0.0118,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,1,ERFA,central,,A,13,20,15,,0.175,0.0241,0.0056,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,2,COFI,central,,A,10,20,11,,0.155,0.0189,0.0034,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,3,COFI,central,,A,15,9,3,,0.06,0.0028,0.0008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,4,BEEM,south,,A,21,10,6,,0.08,0.005,0.0019,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,5,AGSH,south,,A,18,17,16,,0.165,0.0214,0.0069,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,6,ARCA,central,,A,7,13,8.5,,0.1075,0.0091,0.0011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,7,RHIN,central,,A,21,18,8,,0.13,0.0133,0.005,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,8,RHIN,central,,A,22,12.5,10,,0.1125,0.0099,0.0039,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,I,9,ATLE,central,,A,18,9,7,,0.08,0.005,0.0016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,1,LECO,central,,A,24,28,14,,0.21,0.0346,0.015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,2,LECO,central,,A,9,6,2,,0.04,0.0013,0.0002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,3,ENCA,central,,A,19,27,11,,0.19,0.0284,0.0097,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,4,EUMI,south,,A,18,36,8,,0.22,0.038,0.0123,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,5,BEEM,south,,A,19,5,4,,0.045,0.0016,0.0005,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,6,BAPI,central,,A,38,15,14,,0.145,0.0165,0.0113,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,7,AGSH,south,,A,17,19.5,17.5,,0.185,0.0269,0.0082,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,8,RHIN,central,,A,25,16,7,,0.115,0.0104,0.0047,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,J,9,BAPI,central,,A,43,22,13,,0.175,0.0241,0.0186,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,1,SAAP,central,,A,50,32,19,,0.255,0.0511,0.046,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,2,ENCA,central,,A,24,16,13,,0.145,0.0165,0.0071,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,3,ENCA,central,,A,12,9,7,,0.08,0.005,0.0011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,4,LYCA,south,,A,26.5,31,21,,0.26,0.0531,0.0253,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,5,BRCA,central,,A,48,25,17,,0.21,0.0346,0.0299,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,6,HEWH,central,,A,23,43,40,,0.415,0.1353,0.056,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,7,LYCA,south,,A,26,27,16,,0.215,0.0363,0.017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,8,LEGI,central,,A,22,20,19,,0.195,0.0299,0.0118,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,K,9,LYCA,south,,A,35,43,26,,0.345,0.0935,0.0589,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,1,SAAP,central,,A,33,33,21,,0.27,0.0573,0.034,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,2,BAPI,central,,A,52,28,15,,0.215,0.0363,0.034,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,3,STPU,central,,A,6,9,5,,0.07,0.0038,0.0004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,4,LYCA,south,,A,28,33,27,,0.3,0.0707,0.0356,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,5,SODO,central,,A,24,20,13,,0.165,0.0214,0.0092,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,6,BAPI,central,,A,46,17,12,,0.145,0.0165,0.0137,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,7,PEAR,south,,A,49,18,10,,0.14,0.0154,0.0136,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,8,BOBA,south,,A,46,33,30,,0.315,0.0779,0.0645,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,L,9,EUMI,south,,A,19,23,14,,0.185,0.0269,0.0092,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,1,ACGL,central,,A,18,22,15,,0.185,0.0269,0.0087,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,2,HEWH,central,,A,20,29,29,,0.29,0.0661,0.0238,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,3,ISME,central,,A,23,17,9,,0.13,0.0133,0.0055,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,4,STPU,central,,A,5.5,6,4,,0.05,0.002,0.0002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,5,BOBA,central,,A,52,41,38,,0.395,0.1225,0.1147,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,6,STPU,central,,A,17,20,19,,0.195,0.0299,0.0091,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,B,M,7,PEAR,south,,A,60,23,17,,0.2,0.0314,0.0339,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
